fecha,id_cc,cumincumout,duracionh,salidas
2024-01-26 15:00:00,2,1394.0833333333333,32.60907774930561,38
2024-01-26 16:00:00,2,1656.5,36.23114635705939,43
2024-01-26 17:00:00,2,1838.55,40.92016007188219,41
2024-01-26 18:00:00,2,2016.7666666666667,45.80956144378235,40
2024-01-26 19:00:00,2,2058.766666666667,54.719726328799155,38
2024-01-26 20:00:00,2,1344.6833333333334,53.35757113655367,41
2024-01-26 21:00:00,2,527,38.86363636363637,22
2024-02-26 10:00:00,2,279.3333333333333,7.7794717166855545,28
2024-02-26 11:00:00,2,648.5333333333333,15.121468957667883,40
2024-02-26 12:00:00,2,707.7,16.73976013644545,42
2024-02-26 13:00:00,2,801.0833333333334,20.718509243636905,39
2024-02-26 14:00:00,2,869.0166666666667,21.126095196862913,40
2024-02-26 15:00:00,2,1062.9833333333333,23.2854317547026,43
2024-02-26 16:00:00,2,1089.0166666666667,25.383239081316997,45
2024-02-26 17:00:00,2,1085.3833333333334,24.015904302496207,46
2024-02-26 18:00:00,2,1055.6666666666667,24.43707066880647,43
2024-02-26 19:00:00,2,991.2,27.80694659792413,35
2024-02-26 20:00:00,2,575.8166666666667,32.713342623500694,27
2024-02-26 21:00:00,2,0,3.388888888888889,18
2024-03-26 10:00:00,2,350.55,9.081005895282434,29
2024-03-26 11:00:00,2,780.0333333333333,18.244023633476342,41
2024-03-26 12:00:00,2,934.4166666666666,22.277719641049824,39
2024-03-26 13:00:00,2,1058.1833333333334,27.99517000074992,37
2024-03-26 14:00:00,2,1305.95,32.344062164834504,35
2024-03-26 15:00:00,2,1532.4333333333334,37.68419968622218,40
2024-03-26 16:00:00,2,1833.0166666666667,37.34338608115448,46
2024-03-26 17:00:00,2,1847.3,41.866237454954636,43
2024-03-26 18:00:00,2,1922.5666666666666,47.189053932359,38
2024-03-26 19:00:00,2,1812.25,51.861184881548255,37
2024-03-26 20:00:00,2,1154.7833333333333,62.43285011108752,25
2024-03-26 21:00:00,2,646,62.04347826086956,23
2024-01-27 10:00:00,2,474.1333333333333,9.90418618307919,33
2024-01-27 11:00:00,2,1241.9333333333334,22.649860141016724,45
2024-01-27 12:00:00,2,1841.9833333333333,31.456121095187317,48
2024-01-27 13:00:00,2,2085.6666666666665,40.05825962680945,52
2024-01-27 14:00:00,2,2363.95,43.70715651424893,46
2024-01-27 15:00:00,2,2721.7,51.69809300151359,45
2024-01-27 16:00:00,2,3098.2833333333333,62.76563121313429,43
2024-01-27 17:00:00,2,3207.8166666666666,68.31567274993263,43
2024-01-27 18:00:00,2,3161.8333333333335,73.51309323306049,45
2024-01-27 19:00:00,2,2954.383333333333,76.3717372707453,43
2024-01-27 20:00:00,2,2205.5833333333335,77.90169909402701,41
2024-01-27 21:00:00,2,1314,75.6829268292683,41
2024-02-27 10:00:00,2,312.78333333333336,8.820049956478709,27
2024-02-27 11:00:00,2,570.85,14.225259754050446,40
2024-02-27 12:00:00,2,676.35,17.486974297698744,38
2024-02-27 13:00:00,2,790.9166666666666,20.599245142145207,38
2024-02-27 14:00:00,2,805.9333333333333,22.844000902431908,37
2024-02-27 15:00:00,2,981.3333333333334,30.946387397586083,21
2024-02-27 16:00:00,2,905.6666666666666,32.38047561336053,41
2024-02-27 17:00:00,2,849.9333333333333,22.163931234099785,38
2024-02-27 18:00:00,2,896.7333333333333,25.911015432126128,35
2024-02-27 19:00:00,2,865.0666666666667,27.655892462824696,31
2024-02-27 20:00:00,2,527.15,29.410870740749928,26
2024-02-27 21:00:00,2,0,3.9,20
2024-03-27 10:00:00,2,389,9.82597852463791,29
2024-03-27 11:00:00,2,878.1,19.176754559159487,41
2024-03-27 12:00:00,2,968.5333333333333,23.332592350330682,41
2024-03-27 13:00:00,2,1194.2833333333333,32.29648068262351,32
2024-03-27 14:00:00,2,1423.9166666666667,36.60302437640834,37
2024-03-27 15:00:00,2,1672.3333333333333,40.04963626286182,40
2024-03-27 16:00:00,2,1972.3833333333334,38.834514189683574,45
2024-03-27 17:00:00,2,2188.1666666666665,47.14610629790905,45
2024-03-27 18:00:00,2,2351.5833333333335,48.31369835405671,44
2024-03-27 19:00:00,2,2241.8333333333335,56.28902844355878,41
2024-03-27 20:00:00,2,1511.25,64.83479236120417,32
2024-03-27 21:00:00,2,873,65.62962962962963,27
2024-01-28 10:00:00,2,496.1333333333333,13.311258151912542,21
2024-01-28 11:00:00,2,1386.1166666666666,28.805192885320345,37
2024-01-28 12:00:00,2,2118.55,36.722146375010425,46
2024-01-28 13:00:00,2,2448.366666666667,47.81019128681121,47
2024-01-28 14:00:00,2,2754.8,53.188434797387636,47
2024-01-28 15:00:00,2,2918.616666666667,55.738931701229845,47
2024-01-28 16:00:00,2,3139.05,63.532591663780416,47
2024-01-28 17:00:00,2,3211.733333333333,65.97314074990022,44
2024-01-28 18:00:00,2,3052.3,73.39557432489546,45
2024-01-28 19:00:00,2,2525.116666666667,76.52082435714483,47
2024-01-28 20:00:00,2,1163.9666666666667,70.54407154912545,19
2024-01-28 21:00:00,2,946,90,1
2024-02-28 10:00:00,2,248.31666666666666,7.6843348472938064,28
2024-02-28 11:00:00,2,627.8,14.667907263860688,39
2024-02-28 12:00:00,2,776.7333333333333,19.304181668383528,42
2024-02-28 13:00:00,2,767.4833333333333,20.33200673644718,38
2024-02-28 14:00:00,2,817.5833333333334,21.554587229024182,38
2024-02-28 15:00:00,2,943.2,23.111164874182126,41
2024-02-28 16:00:00,2,1085.0666666666666,25.245444435863345,41
2024-02-28 17:00:00,2,1171.7333333333333,29.13038206421982,40
2024-02-28 18:00:00,2,1196.4,30.045312210960805,40
2024-02-28 19:00:00,2,1057.1166666666666,33.071704724407965,35
2024-02-28 20:00:00,2,493.6333333333333,29.555078841951953,26
2024-02-28 21:00:00,2,0,6.318181818181818,22
2024-03-28 10:00:00,2,404.96666666666664,9.257798545383594,32
2024-03-28 11:00:00,2,1007.3666666666667,18.904791959992103,45
2024-03-28 12:00:00,2,1341.7,26.305765139438044,46
2024-03-28 13:00:00,2,1726.2333333333333,34.03737916146254,39
2024-03-28 14:00:00,2,2033.5333333333333,43.17859603573744,50
2024-03-28 15:00:00,2,2319.5666666666666,46.88298745229414,34
2024-03-28 16:00:00,2,2436.1929824561403,55.5913751965871,52
2024-03-28 17:00:00,2,2365.7,49.1247432975618,50
2024-03-28 18:00:00,2,2439.9298245614036,51.262333116580955,48
2024-03-28 19:00:00,2,2378.383333333333,54.16142086908203,45
2024-03-28 20:00:00,2,1594.561403508772,57.138125788417284,44
2024-03-28 21:00:00,2,755,46,37
2024-01-29 10:00:00,2,275.6666666666667,8.632787569168494,25
2024-01-29 11:00:00,2,515.2666666666667,14.900914480228725,34
2024-01-29 12:00:00,2,660.6333333333333,19.599000953396583,32
2024-01-29 13:00:00,2,786.1833333333333,23.065996726530845,33
2024-01-29 14:00:00,2,923.6666666666666,26.50459455762895,32
2024-01-29 15:00:00,2,1101.4333333333334,30.97977741877122,35
2024-01-29 16:00:00,2,1203.7333333333333,31.8211035287376,37
2024-01-29 17:00:00,2,1290.4,36.72090671467408,32
2024-01-29 18:00:00,2,1360.0333333333333,40.36353546232075,32
2024-01-29 19:00:00,2,1226.1833333333334,45.65863157775608,30
2024-01-29 20:00:00,2,694.7333333333333,48.601656496526495,22
2024-01-29 21:00:00,2,269,38.733333333333334,15
2024-02-29 10:00:00,2,268.8,8.196733786135233,28
2024-02-29 11:00:00,2,577.3166666666667,14.74162027254232,37
2024-02-29 12:00:00,2,672.3166666666667,18.017349115289143,38
2024-02-29 13:00:00,2,734.7333333333333,19.168008834425276,38
2024-02-29 14:00:00,2,854.1,21.20137057555015,40
2024-02-29 15:00:00,2,962.25,21.597476450212696,44
2024-02-29 16:00:00,2,1134.15,23.27077360976735,47
2024-02-29 17:00:00,2,1157.4166666666667,24.77016647129411,47
2024-02-29 18:00:00,2,1228.6666666666667,26.804155646772667,47
2024-02-29 19:00:00,2,1115.4333333333334,29.336473071491408,38
2024-02-29 20:00:00,2,544.95,32.98418116733339,27
2024-02-29 21:00:00,2,0,6.6923076923076925,26
2024-03-29 10:00:00,2,413.2105263157895,9.763371591343489,28
2024-03-29 11:00:00,2,1200.15,22.17354191215333,42
2024-03-29 12:00:00,2,1850.9473684210527,33.387040924378724,51
2024-03-29 13:00:00,2,2268.5833333333335,39.4474870158868,49
2024-03-29 14:00:00,2,2613.4210526315787,49.34389559336843,51
2024-03-29 15:00:00,2,2961.5333333333333,48.19174927895764,57
2024-03-29 16:00:00,2,3296.1052631578946,54.18265754235757,58
2024-03-29 17:00:00,2,3380.4,55.705488143359055,58
2024-03-29 18:00:00,2,3377.877192982456,62.41585142064718,58
2024-03-29 19:00:00,2,2930.5,62.36277680793112,52
2024-03-29 20:00:00,2,1874.859649122807,70.36633519866852,42
2024-03-29 21:00:00,2,1002,63.52,25
2024-01-30 10:00:00,2,280.3333333333333,8.727638124414389,25
2024-01-30 11:00:00,2,577.6666666666666,16.436597650436507,34
2024-01-30 12:00:00,2,691.1666666666666,21.09708451033845,32
2024-01-30 13:00:00,2,816.2666666666667,24.516986770435196,31
2024-01-30 14:00:00,2,866.5,26.860314093573095,32
2024-01-30 15:00:00,2,1039.6166666666666,29.309595173427972,32
2024-01-30 16:00:00,2,1148.2166666666667,31.30327636316679,37
2024-01-30 17:00:00,2,1200.3333333333333,33.60402422988094,34
2024-01-30 18:00:00,2,1328.1,36.3995612249488,33
2024-01-30 19:00:00,2,1161.95,42.6412057158432,32
2024-01-30 20:00:00,2,540.0333333333333,37.76204955735655,24
2024-01-30 21:00:00,2,71,11.4375,16
2024-03-30 10:00:00,2,668.7368421052631,10.680645684529829,36
2024-03-30 11:00:00,2,1860.5,26.633285198303376,52
2024-03-30 12:00:00,2,2710.280701754386,37.46160777149764,63
2024-03-30 13:00:00,2,3176.8333333333335,46.813275158135546,61
2024-03-30 14:00:00,2,3543.157894736842,54.09317713841849,63
2024-03-30 15:00:00,2,3782.35,57.167047233212514,59
2024-03-30 16:00:00,2,4026.40350877193,68.23028889485134,52
2024-03-30 17:00:00,2,4111.566666666667,81.12172023597152,51
2024-03-30 18:00:00,2,3961.2280701754385,75.42397415711929,62
2024-03-30 19:00:00,2,3516.5666666666666,73.99472342984238,53
2024-03-30 20:00:00,2,2346.0526315789475,78.94544180193658,46
2024-03-30 21:00:00,2,1450,76.65,40
2024-01-31 10:00:00,2,308.51666666666665,9.698569042136956,23
2024-01-31 11:00:00,2,646.8,18.67350991767741,33
2024-01-31 12:00:00,2,889.0666666666667,24.30349559930859,30
2024-01-31 13:00:00,2,1125.6666666666667,35.59056030586266,30
2024-01-31 14:00:00,2,1246.0833333333333,40.00951827540196,29
2024-01-31 15:00:00,2,1316.1333333333334,42.38583204285278,28
2024-01-31 16:00:00,2,1460.85,47.69492556047337,27
2024-01-31 17:00:00,2,1630.542372881356,53.53120799298224,34
2024-01-31 18:00:00,2,1680.7833333333333,45.117019907992294,39
2024-01-31 19:00:00,2,1499.2333333333333,44.974166042101594,35
2024-01-31 20:00:00,2,934.0166666666667,50.50352427806102,28
2024-01-31 21:00:00,2,373,39.25,20
2024-03-31 10:00:00,2,687.0350877192982,13.39308212073566,27
2024-03-31 11:00:00,2,2116.7166666666667,29.927741649104227,47
2024-03-31 12:00:00,2,3202.438596491228,43.38253356318703,62
2024-03-31 13:00:00,2,3628.05,54.09879259738515,60
2024-03-31 14:00:00,2,3980.280701754386,60.696412819323065,62
2024-03-31 15:00:00,2,4339.966666666666,64.55586168756562,61
2024-03-31 16:00:00,2,4486.526315789473,72.80206882301923,59
2024-03-31 17:00:00,2,4363,78.2181135150029,63
2024-03-31 18:00:00,2,3799.8596491228072,74.72295191264882,60
2024-03-31 19:00:00,2,2812.133333333333,76.88169534920966,55
2024-03-31 20:00:00,2,1257.5438596491229,74.45479302607202,19
2024-03-31 21:00:00,2,1042,91.25,4
2024-01-01 10:00:00,4,0,0,0
2024-01-01 11:00:00,4,28.864406779661017,7.76379834854411,1
2024-01-01 12:00:00,4,185.03333333333333,24.85751803751804,4
2024-01-01 13:00:00,4,343.23333333333335,30.546457601521347,12
2024-01-01 14:00:00,4,337.3833333333333,21.533115503789716,16
2024-01-01 15:00:00,4,382.65,19.632782569210057,21
2024-01-01 16:00:00,4,391.3833333333333,19.472377966417476,13
2024-01-01 17:00:00,4,658.0833333333334,36.094496213742666,22
2024-01-01 18:00:00,4,132.56666666666666,17.811389152832984,9
2024-01-01 19:00:00,4,4.666666666666667,5.666666666666667,0
2024-01-01 20:00:00,4,0.8833333333333333,2.5833333333333335,0
2024-02-01 10:00:00,4,358.6666666666667,14.483390718257203,16
2024-02-01 11:00:00,4,656.3,25.600480970527478,24
2024-02-01 12:00:00,4,965.9333333333333,25.41648725409659,35
2024-02-01 13:00:00,4,1078.7,29.47642018560295,37
2024-02-01 14:00:00,4,980.7,26.004523443259234,41
2024-02-01 15:00:00,4,877.4166666666666,23.03225568604154,41
2024-02-01 16:00:00,4,772.5833333333334,18.665146034502232,44
2024-02-01 17:00:00,4,644.5333333333333,16.40184092484917,41
2024-02-01 18:00:00,4,766.3833333333333,17.32178971652858,40
2024-02-01 19:00:00,4,921.1666666666666,23.717073525827498,38
2024-02-01 20:00:00,4,366.45,18.732479167305915,29
2024-03-01 15:00:00,4,27.90740740740741,1.4210399493112245,48
2024-03-01 16:00:00,4,117.58333333333333,2.723682128952065,54
2024-03-01 17:00:00,4,252.21666666666667,5.459115660178833,51
2024-03-01 18:00:00,4,556.5166666666667,10.092365320405955,50
2024-03-01 19:00:00,4,1065.0833333333333,20.325609119915423,50
2024-03-01 20:00:00,4,550.3166666666667,19.648029689068796,41
2024-03-01 21:00:00,4,0,4.125,56
2024-04-01 10:00:00,4,297.3454545454546,14.875082794205971,14
2024-04-01 11:00:00,4,579.7317073170732,20.925922108641696,24
2024-01-02 10:00:00,4,251.7,13.18919082023504,13
2024-01-02 11:00:00,4,631.9166666666666,22.46084289749613,22
2024-01-02 12:00:00,4,1050.9333333333334,29.99774940136611,31
2024-01-02 13:00:00,4,1418,31.19387174710151,42
2024-01-02 14:00:00,4,1391.9,34.25669053246786,44
2024-01-02 15:00:00,4,1281.9833333333333,29.44223250454836,44
2024-01-02 16:00:00,4,1176.6166666666666,26.864737799740624,46
2024-01-02 17:00:00,4,1119.7833333333333,26.572651781559273,44
2024-01-02 18:00:00,4,1085.7833333333333,25.260812989320257,44
2024-01-02 19:00:00,4,941.1166666666667,25.68882028023252,37
2024-01-02 20:00:00,4,409,21.486273844970746,29
2024-02-02 10:00:00,4,347.1896551724138,14.9587632670394,15
2024-02-02 11:00:00,4,759.2166666666667,27.79807142228007,23
2024-02-02 12:00:00,4,1153.5333333333333,32.77605751403394,32
2024-02-02 13:00:00,4,1408.9666666666667,33.38369760736837,40
2024-02-02 14:00:00,4,1366.4833333333333,33.05615281743292,44
2024-02-02 15:00:00,4,1250.9666666666667,31.090073769430035,43
2024-02-02 16:00:00,4,1167.3833333333334,26.68913357231696,45
2024-02-02 17:00:00,4,1106.7333333333333,23.879561411806947,47
2024-02-02 18:00:00,4,1211.0666666666666,25.689985283248014,46
2024-02-02 19:00:00,4,1103.7166666666667,28.615330918153617,40
2024-02-02 20:00:00,4,525.45,20.538664542558916,38
2024-03-02 10:00:00,4,392.3666666666667,13.215248260976399,17
